Table S1: IEI Candidate Genes without Filter,X1,pLI,AssociatedGene,pNull,pRec,InItan,Pathway1,Pathway2,BothPathways,,
1483,1734,0.541,PRKCZ,9.61E-07,0.459,KNOWN,TRUE,TRUE,TRUE,,
1484,1152,0.54133,KPNA2,2.34E-05,0.45865,KNOWN,FALSE,TRUE,FALSE,,
1485,2071,0.54156,SOCS5,0.00011539,0.45832,NEW,TRUE,FALSE,FALSE,,
1486,2041,0.54854,SMAD7,0.00053813,0.45093,KNOWN,TRUE,TRUE,TRUE,,
1487,519,0.5503,DDR2,3.65E-08,0.4497,NEW,FALSE,TRUE,FALSE,,
1488,1054,0.55218,INPP4B,2.98E-10,0.44782,NEW,TRUE,FALSE,FALSE,,
1489,814,0.55259,GADD45G,0.011945,0.43546,KNOWN,TRUE,FALSE,FALSE,,
1490,374,0.55365,CEBPA,0.047526,0.39882,NEW,TRUE,TRUE,TRUE,,
1491,2524,0.55402,ZNF81,0.00051498,0.44546,NEW,TRUE,FALSE,FALSE,,
1492,1114,0.5544,KCNMB2,0.0025096,0.44309,NEW,TRUE,FALSE,FALSE,,
1493,383,0.55563,CFL1,0.011669,0.4327,KNOWN,FALSE,TRUE,FALSE,,
1494,1679,0.55734,PPIA,0.011517,0.43115,KNOWN,FALSE,TRUE,FALSE,,
1495,2089,0.55833,SPATS2L,2.04E-05,0.44165,NEW,TRUE,FALSE,FALSE,,
1496,181,0.55903,BCL2,0.011367,0.4296,KNOWN,TRUE,TRUE,TRUE,,
1497,1226,0.5597,MAGI1,4.70E-13,0.4403,KNOWN,TRUE,FALSE,FALSE,,
1498,1137,0.56044,KLF2,0.011244,0.42832,NEW,TRUE,FALSE,FALSE,,
1499,2156,0.5659,TAL1,0.010776,0.42333,KNOWN,TRUE,TRUE,TRUE,,
1500,737,0.56618,FCHSD2,6.50E-09,0.43382,NEW,TRUE,FALSE,FALSE,,
1501,919,0.56737,HDAC3,3.84E-06,0.43263,KNOWN,FALSE,TRUE,FALSE,,
1502,166,0.57072,BACH1,1.85E-05,0.42926,NEW,TRUE,FALSE,FALSE,,
1503,1103,0.57331,KAT2A,3.03E-08,0.42669,KNOWN,FALSE,TRUE,FALSE,,
1504,268,0.57714,CCDC6,1.75E-05,0.42284,NEW,TRUE,TRUE,TRUE,,
1505,1069,0.57796,IRS4,1.74E-05,0.42202,NEW,FALSE,TRUE,FALSE,,
1506,1884,0.57873,RNF11,0.0097407,0.41153,KNOWN,FALSE,TRUE,FALSE,,
1507,1443,0.57964,NHLH2,0.039716,0.38064,KNOWN,TRUE,FALSE,FALSE,,
1508,177,0.58213,BCAR3,1.39E-07,0.41787,NEW,TRUE,TRUE,TRUE,,
1509,2110,0.58269,ST3GAL1,0.00040761,0.41691,NEW,TRUE,FALSE,FALSE,,
1510,2067,0.58544,SOCS1,0.03811,0.37645,KNOWN,TRUE,TRUE,TRUE,,
1511,2173,0.58578,TCEAL1,0.038017,0.3762,NEW,TRUE,FALSE,FALSE,,
1512,424,0.5864,COL27A1,1.06E-18,0.4136,NEW,TRUE,FALSE,FALSE,,
1513,1241,0.58758,MAP3K10,3.25E-06,0.41242,NEW,TRUE,TRUE,TRUE,,
1514,2065,0.58843,SNX30,7.88E-05,0.4115,NEW,TRUE,FALSE,FALSE,,
1515,1522,0.58916,OSM,0.037107,0.37374,KNOWN,TRUE,FALSE,FALSE,,
1516,863,0.58936,GNG12,0.037053,0.37359,KNOWN,FALSE,TRUE,FALSE,,
1517,2051,0.59429,SMPD3,1.52E-05,0.40569,NEW,TRUE,FALSE,FALSE,,
1518,654,0.5961,EPAS1,1.24E-07,0.4039,KNOWN,TRUE,FALSE,FALSE,,
1519,1109,0.59671,KAZN,1.23E-07,0.40329,NEW,TRUE,FALSE,FALSE,,
1520,2333,0.59849,UBA52,0.0083074,0.39321,KNOWN,FALSE,TRUE,FALSE,,
1521,2146,0.60038,SYT1,7.12E-05,0.39955,KNOWN,TRUE,FALSE,FALSE,,
1522,1872,0.60405,RHOA,0.0079369,0.38802,KNOWN,TRUE,TRUE,TRUE,,
1523,766,0.60777,FLT3,1.88E-10,0.39223,KNOWN,FALSE,TRUE,FALSE,,
1524,274,0.60786,CCL2,0.032341,0.3598,NEW,TRUE,TRUE,TRUE,,
1525,479,0.60837,CX3CL1,0.0016097,0.39002,NEW,TRUE,FALSE,FALSE,,
1526,356,0.61054,CDK2,0.00032225,0.38913,KNOWN,TRUE,TRUE,TRUE,,
1527,2052,0.6118,SMURF1,4.44E-09,0.3882,KNOWN,FALSE,TRUE,FALSE,,
1528,376,0.61219,CEBPD,0.031304,0.3565,NEW,TRUE,FALSE,FALSE,,
1529,917,0.61427,HDAC1,2.59E-06,0.38573,KNOWN,TRUE,TRUE,TRUE,,
1530,2150,0.61714,TAB3,1.25E-05,0.38284,NEW,FALSE,TRUE,FALSE,,
1531,169,0.61738,BAG3,6.16E-05,0.38256,KNOWN,TRUE,FALSE,FALSE,,
1532,536,0.6196,DIO2,0.0014617,0.37894,NEW,TRUE,FALSE,FALSE,,
1533,1396,0.62056,N4BP1,2.45E-06,0.37944,NEW,TRUE,FALSE,FALSE,,
1534,1816,0.62227,RAP1A,0.0014281,0.3763,KNOWN,FALSE,TRUE,FALSE,,
1535,366,0.62376,CDKN1B,0.0067285,0.36951,KNOWN,TRUE,TRUE,TRUE,,
1536,2068,0.62999,SOCS2,0.0063788,0.36363,KNOWN,TRUE,FALSE,FALSE,,
1537,2217,0.63037,TIMP3,0.0013304,0.3683,NEW,FALSE,TRUE,FALSE,,
1538,1004,0.63122,IER3,0.027028,0.34175,KNOWN,TRUE,TRUE,TRUE,,
1539,1959,0.63264,SEC14L1,9.03E-08,0.36736,NEW,TRUE,FALSE,FALSE,,
1540,564,0.6331,DSE,8.99E-08,0.3669,NEW,TRUE,FALSE,FALSE,,
1541,143,0.63426,ATF1,0.00026187,0.36548,NEW,TRUE,TRUE,TRUE,,
1542,566,0.63459,DTNA,1.80E-08,0.36541,NEW,TRUE,FALSE,FALSE,,
1543,826,0.63464,GCK,5.29E-05,0.36531,NEW,TRUE,FALSE,FALSE,,
1544,1592,0.63537,PHACTR1,0.026153,0.33847,NEW,TRUE,TRUE,TRUE,,
1545,1868,0.63858,RHBDD2,0.0012369,0.36019,NEW,TRUE,FALSE,FALSE,,
1546,8,0.63911,ABI1,1.03E-05,0.36088,KNOWN,FALSE,TRUE,FALSE,,
1547,59,0.64432,AKT2,9.81E-06,0.35567,KNOWN,TRUE,TRUE,TRUE,,
1548,769,0.64718,FMR1,9.56E-06,0.35281,NEW,FALSE,TRUE,FALSE,,
1549,683,0.64747,ERGIC1,0.00023247,0.35229,NEW,TRUE,FALSE,FALSE,,
1550,2516,0.65205,ZNF746,9.14E-06,0.34794,NEW,TRUE,FALSE,FALSE,,
1551,1096,0.65372,JAK2,2.53E-11,0.34628,KNOWN,TRUE,TRUE,TRUE,,
1552,1927,0.65377,RUNX1,4.45E-05,0.34619,KNOWN,TRUE,TRUE,TRUE,,
1553,2484,0.65437,ZNF385D,0.00021821,0.34541,NEW,TRUE,FALSE,FALSE,,
1554,191,0.65626,BDNF,0.0010534,0.34268,KNOWN,FALSE,TRUE,FALSE,,
1555,2314,0.65913,TSPAN9,0.0010259,0.33985,NEW,TRUE,FALSE,FALSE,,
1556,732,0.66327,FCER1G,0.004746,0.33198,KNOWN,FALSE,TRUE,FALSE,,
1557,742,0.6633,FER,2.79E-09,0.3367,KNOWN,FALSE,TRUE,FALSE,,
1558,56,0.66425,AKAP8,1.65E-06,0.33575,KNOWN,FALSE,TRUE,FALSE,,
1559,1000,0.66939,ID2,0.019727,0.31089,KNOWN,FALSE,TRUE,FALSE,,
1560,2005,0.67197,SIRPA,3.75E-05,0.32799,NEW,FALSE,TRUE,FALSE,,
1561,2438,0.67406,ZFP36L1,0.0042935,0.32165,KNOWN,TRUE,FALSE,FALSE,,
1562,892,0.67567,GRK5,3.00E-07,0.32433,KNOWN,TRUE,TRUE,TRUE,,
1563,2174,0.67602,TCF12,6.04E-08,0.32398,KNOWN,TRUE,FALSE,FALSE,,
1564,747,0.67676,FGF8,0.0008685,0.32237,NEW,TRUE,TRUE,TRUE,,
1565,858,0.68076,GNAS,5.77E-08,0.31924,NEW,FALSE,TRUE,FALSE,,
1566,1905,0.68141,RPS24,0.0040046,0.31458,KNOWN,TRUE,FALSE,FALSE,,
1567,2492,0.68181,ZNF460,0.017687,0.3005,NEW,TRUE,FALSE,FALSE,,
1568,908,0.68714,GULP1,0.00015964,0.3127,KNOWN,TRUE,FALSE,FALSE,,
1569,960,0.68958,HM13,3.16E-05,0.31039,NEW,TRUE,FALSE,FALSE,,
1570,584,0.69024,DUSP7,0.00076149,0.309,NEW,TRUE,TRUE,TRUE,,
1571,2104,0.69656,SRGN,0.015462,0.28798,NEW,TRUE,FALSE,FALSE,,
1572,1205,0.69664,LRP6,1.15E-15,0.30336,KNOWN,FALSE,TRUE,FALSE,,
1573,2424,0.69755,YWHAQ,0.00070791,0.30175,KNOWN,FALSE,TRUE,FALSE,,
1574,1997,0.69866,SIAH1,0.00069999,0.30064,KNOWN,TRUE,TRUE,TRUE,,
1575,1101,0.70054,JUND,0.014898,0.28457,KNOWN,TRUE,TRUE,TRUE,,
1576,619,0.70543,EHF,2.69E-05,0.29454,NEW,TRUE,FALSE,FALSE,,
1577,1289,0.70579,MBNL1,2.68E-05,0.29418,NEW,TRUE,FALSE,FALSE,,
1578,2081,0.70662,SOX2,0.0031244,0.29026,KNOWN,TRUE,FALSE,FALSE,,
1579,543,0.70796,DLG2,1.49E-11,0.29204,NEW,TRUE,FALSE,FALSE,,
1580,1028,0.70859,IL15,0.0030623,0.28835,KNOWN,TRUE,FALSE,FALSE,,
1581,2016,0.71036,SLC1A2,2.56E-05,0.28962,KNOWN,TRUE,FALSE,FALSE,,
1582,39,0.71038,AFF1,3.55E-10,0.28962,KNOWN,TRUE,FALSE,FALSE,,
1583,2380,0.71255,VIM,2.50E-05,0.28742,KNOWN,TRUE,TRUE,TRUE,,
1584,1583,0.7148,PER2,3.39E-10,0.2852,NEW,TRUE,FALSE,FALSE,,
1585,2433,0.7151,ZDHHC14,2.43E-05,0.28488,NEW,TRUE,FALSE,FALSE,,
1586,2199,0.71981,TGFA,0.0027262,0.27747,KNOWN,TRUE,TRUE,TRUE,,
1587,1001,0.72177,ID3,0.012121,0.26611,KNOWN,FALSE,TRUE,FALSE,,
1588,2329,0.72247,TYMS,0.00011098,0.27742,NEW,TRUE,FALSE,FALSE,,
1589,489,0.72861,CXCR5,0.0024821,0.2689,NEW,FALSE,TRUE,FALSE,,
1590,1225,0.73176,MAFG,0.010948,0.25729,KNOWN,FALSE,TRUE,FALSE,,
1591,1586,0.73258,PFN1,0.010856,0.25657,KNOWN,FALSE,TRUE,FALSE,,
1592,61,0.73267,ALCAM,8.23E-07,0.26732,NEW,TRUE,FALSE,FALSE,,
1593,621,0.73348,EI24,1.99E-05,0.2665,NEW,TRUE,FALSE,FALSE,,
1594,760,0.73393,FKBP5,1.98E-05,0.26605,NEW,TRUE,FALSE,FALSE,,
1595,1155,0.73629,KRT1,3.91E-06,0.26371,KNOWN,FALSE,TRUE,FALSE,,
1596,242,0.73914,CAMK2B,3.14E-08,0.26086,KNOWN,TRUE,FALSE,FALSE,,
1597,1620,0.74031,PIN1,0.0021831,0.25751,KNOWN,FALSE,TRUE,FALSE,,
1598,779,0.74225,FOXA2,0.00043926,0.25731,NEW,TRUE,FALSE,FALSE,,
1599,1223,0.74382,MAF,0.0020987,0.25408,KNOWN,TRUE,TRUE,TRUE,,
1600,2069,0.74613,SOCS3,0.0094,0.24447,KNOWN,TRUE,TRUE,TRUE,,
1601,984,0.74762,HSF1,1.70E-05,0.25237,KNOWN,FALSE,TRUE,FALSE,,
1602,2032,0.75233,SLIT3,3.10E-15,0.24767,KNOWN,TRUE,FALSE,FALSE,,
1603,2437,0.75244,ZFP36,0.0019015,0.24566,KNOWN,TRUE,FALSE,FALSE,,
1604,1542,0.75335,PARK7,0.0018815,0.24477,KNOWN,FALSE,TRUE,FALSE,,
1605,2255,0.75809,TNFSF8,0.0017797,0.24013,NEW,TRUE,FALSE,FALSE,,
1606,1595,0.7588,PHB,0.00036225,0.24084,KNOWN,FALSE,TRUE,FALSE,,
1607,1801,0.76228,RAC1,0.0003474,0.23738,KNOWN,FALSE,TRUE,FALSE,,
1608,1588,0.76537,PGK1,0.00033455,0.23429,NEW,FALSE,TRUE,FALSE,,
1609,2118,0.7662,STAT4,9.34E-10,0.2338,KNOWN,TRUE,FALSE,FALSE,,
1610,107,0.76774,ARHGAP1,1.33E-05,0.23225,KNOWN,FALSE,TRUE,FALSE,,
1611,341,0.76835,CDC42SE2,0.0073104,0.22434,KNOWN,TRUE,FALSE,FALSE,,
1612,1565,0.77006,PDGFB,0.00031578,0.22963,KNOWN,TRUE,TRUE,TRUE,,
1613,1217,0.77265,LYL1,0.0069462,0.22041,NEW,TRUE,FALSE,FALSE,,
1614,1525,0.77444,OXSR1,1.02E-07,0.22556,NEW,FALSE,TRUE,FALSE,,
1615,197,0.77822,BIN1,9.69E-08,0.22178,KNOWN,TRUE,FALSE,FALSE,,
1616,689,0.7816,ETS1,2.27E-06,0.2184,KNOWN,TRUE,TRUE,TRUE,,
1617,1042,0.78232,IL27,0.0013197,0.21636,NEW,TRUE,FALSE,FALSE,,
1618,2423,0.78366,YWHAH,0.0012971,0.21505,KNOWN,FALSE,TRUE,FALSE,,
1619,337,0.78728,CDC42,0.0012371,0.21148,KNOWN,FALSE,TRUE,FALSE,,
1620,2029,0.79049,SLC9A1,4.08E-07,0.20951,NEW,FALSE,TRUE,FALSE,,
1621,1576,0.79212,PEA15,0.0054476,0.20243,KNOWN,FALSE,TRUE,FALSE,,
1622,1685,0.79216,PPM1H,9.74E-06,0.20783,NEW,TRUE,FALSE,FALSE,,
1623,96,0.79479,APH1A,0.00022885,0.20498,KNOWN,FALSE,TRUE,FALSE,,
1624,2056,0.79531,SNAI2,0.0011112,0.20358,NEW,TRUE,TRUE,TRUE,,
1625,1828,0.79641,RASAL2,2.58E-11,0.20359,NEW,TRUE,FALSE,FALSE,,
1626,2369,0.79791,VCAM1,1.82E-06,0.20209,KNOWN,TRUE,TRUE,TRUE,,
1627,1065,0.79793,IRF2,4.44E-05,0.20203,KNOWN,TRUE,FALSE,FALSE,,
1628,2038,0.79796,SMAD3,8.99E-06,0.20203,KNOWN,TRUE,TRUE,TRUE,,
1629,2240,0.8033,TNF,0.00099505,0.19571,KNOWN,TRUE,TRUE,TRUE,,
1630,1319,0.80352,METTL9,0.00020269,0.19627,NEW,TRUE,FALSE,FALSE,,
1631,306,0.8044,CD22,2.79E-09,0.1956,NEW,FALSE,TRUE,FALSE,,
1632,782,0.80522,FOXK1,8.12E-06,0.19477,NEW,TRUE,FALSE,FALSE,,
1633,294,0.80672,CCNY,3.93E-05,0.19324,NEW,TRUE,FALSE,FALSE,,
1634,1564,0.80842,PDGFA,0.0009251,0.19065,NEW,FALSE,TRUE,FALSE,,
1635,1346,0.80908,MOV10,5.27E-10,0.19092,NEW,TRUE,FALSE,FALSE,,
1636,1760,0.81146,PTHLH,0.00088526,0.18765,KNOWN,TRUE,FALSE,FALSE,,
1637,719,0.8117,FAS,0.00018013,0.18812,NEW,TRUE,TRUE,TRUE,,
1638,550,0.81216,DNAJC5,0.00087627,0.18696,KNOWN,FALSE,TRUE,FALSE,,
1639,1769,0.81293,PTPN1,1.47E-06,0.18707,KNOWN,TRUE,TRUE,TRUE,,
1640,1607,0.81331,PIGR,2.96E-07,0.18669,NEW,TRUE,FALSE,FALSE,,
1641,759,0.81452,FKBP1A,0.0040108,0.18147,KNOWN,FALSE,TRUE,FALSE,,
1642,1703,0.81558,PPP2R5A,1.41E-06,0.18441,NEW,FALSE,TRUE,FALSE,,
1643,1473,0.81796,NR1D1,6.73E-06,0.18204,NEW,FALSE,TRUE,FALSE,,
1644,1139,0.8181,KLF5,0.00016375,0.18173,KNOWN,TRUE,FALSE,FALSE,,
1645,1378,0.81924,MYB,1.11E-08,0.18076,NEW,TRUE,TRUE,TRUE,,
1646,367,0.81963,CDKN1C,0.0037222,0.17665,KNOWN,FALSE,TRUE,FALSE,,
1647,585,0.81981,DUSP9,0.0037123,0.17648,KNOWN,FALSE,TRUE,FALSE,,
1648,1441,0.82026,NGF,0.0036879,0.17605,KNOWN,FALSE,TRUE,FALSE,,
1649,963,0.82035,HMGB1,0.00077553,0.17887,KNOWN,TRUE,TRUE,TRUE,,
1650,556,0.82562,DOCK4,1.60E-20,0.17438,NEW,TRUE,FALSE,FALSE,,
1651,2095,0.82592,SPOCK1,5.96E-06,0.17408,NEW,TRUE,FALSE,FALSE,,
1652,2018,0.82731,SLC22A23,1.18E-06,0.17269,NEW,TRUE,FALSE,FALSE,,
1653,771,0.82844,FNBP1,4.74E-08,0.17156,NEW,TRUE,FALSE,FALSE,,
1654,75,0.83208,ANGPT2,1.09E-06,0.16792,KNOWN,TRUE,FALSE,FALSE,,
1655,962,0.83209,HMGA1,0.0030774,0.16483,KNOWN,TRUE,FALSE,FALSE,,
1656,574,0.8335,DUSP10,0.00012856,0.16637,KNOWN,TRUE,TRUE,TRUE,,
1657,1288,0.8335,MAX,0.00063069,0.16587,NEW,FALSE,TRUE,FALSE,,
1658,447,0.83468,CSF2,0.002953,0.16236,KNOWN,TRUE,TRUE,TRUE,,
1659,1481,0.83739,NR3C2,8.29E-09,0.16261,KNOWN,TRUE,FALSE,FALSE,,
1660,1647,0.83804,PLEKHA2,4.89E-06,0.16195,NEW,TRUE,FALSE,FALSE,,
1661,2339,0.83844,UBE2L3,0.002779,0.15878,KNOWN,TRUE,FALSE,FALSE,,
1662,1340,0.83878,MMP2,1.98E-07,0.16122,KNOWN,TRUE,TRUE,TRUE,,
1663,332,0.84041,CDC25A,9.51E-07,0.15959,KNOWN,FALSE,TRUE,FALSE,,
1664,1929,0.84295,RUNX3,0.00010973,0.15694,KNOWN,TRUE,TRUE,TRUE,,
1665,1554,0.84326,PCBP3,4.48E-06,0.15674,NEW,TRUE,FALSE,FALSE,,
1666,412,0.84533,CNIH3,0.00051708,0.15415,NEW,TRUE,FALSE,FALSE,,
1667,1251,0.84782,MAP4,6.93E-09,0.15218,NEW,TRUE,FALSE,FALSE,,
1668,1617,0.84846,PIM1,9.97E-05,0.15144,KNOWN,TRUE,TRUE,TRUE,,
1669,1135,0.85024,KITLG,9.65E-05,0.14966,NEW,TRUE,TRUE,TRUE,,
1670,2115,0.85048,STAM,7.98E-07,0.14952,NEW,FALSE,TRUE,FALSE,,
1671,1819,0.85068,RAP2A,0.0022579,0.14706,NEW,FALSE,TRUE,FALSE,,
1672,819,0.8523,GAS7,1.56E-07,0.1477,KNOWN,TRUE,FALSE,FALSE,,
1673,1854,0.85245,RDX,6.38E-09,0.14755,KNOWN,FALSE,TRUE,FALSE,,
1674,1448,0.85276,NLGN1,7.65E-07,0.14724,NEW,TRUE,FALSE,FALSE,,
1675,1810,0.85295,RAF1,3.12E-08,0.14705,KNOWN,FALSE,TRUE,FALSE,,
1676,1628,0.8549,PKM,3.64E-06,0.1451,NEW,TRUE,TRUE,TRUE,,
1677,1711,0.85535,PPP6C,1.78E-05,0.14464,KNOWN,FALSE,TRUE,FALSE,,
1678,1116,0.85538,KCTD1,0.00043199,0.14419,NEW,TRUE,FALSE,FALSE,,
1679,2090,0.85887,SPECC1L,4.69E-11,0.14113,NEW,TRUE,FALSE,FALSE,,
1680,985,0.86025,HSP90AA1,2.73E-08,0.13975,NEW,TRUE,TRUE,TRUE,,
1681,2140,0.86128,SUMO1,0.0018618,0.13686,NEW,FALSE,TRUE,FALSE,,
1682,1523,0.86296,OSR1,0.0018035,0.13524,NEW,FALSE,TRUE,FALSE,,
1683,1100,0.86299,JUNB,0.0018024,0.13521,KNOWN,TRUE,TRUE,TRUE,,
1684,2251,0.86407,TNFRSF8,1.25E-07,0.13593,KNOWN,TRUE,FALSE,FALSE,,
1685,246,0.86635,CANX,1.20E-07,0.13365,NEW,FALSE,TRUE,FALSE,,
1686,514,0.8666,DCUN1D3,0.00034861,0.13305,NEW,TRUE,FALSE,FALSE,,
1687,851,0.86735,GNA13,6.98E-05,0.13258,NEW,FALSE,TRUE,FALSE,,
1688,159,0.8676,AURKA,1.41E-05,0.13238,KNOWN,TRUE,TRUE,TRUE,,
1689,1433,0.8679,NFATC4,1.16E-07,0.1321,NEW,TRUE,TRUE,TRUE,,
1690,798,0.86852,FSCN1,6.82E-05,0.13141,KNOWN,TRUE,FALSE,FALSE,,
1691,1005,0.86869,IER5,0.0016134,0.1297,NEW,TRUE,FALSE,FALSE,,
1692,289,0.86983,CCNE2,2.72E-06,0.13017,KNOWN,FALSE,TRUE,FALSE,,
1693,2053,0.87235,SMURF2,1.78E-10,0.12765,KNOWN,FALSE,TRUE,FALSE,,
1694,12,0.87464,ACER3,1.22E-05,0.12534,NEW,TRUE,FALSE,FALSE,,
1695,2397,0.87654,WASL,2.37E-06,0.12345,KNOWN,FALSE,TRUE,FALSE,,
1696,783,0.87762,FOXL2,0.0013435,0.12103,NEW,TRUE,FALSE,FALSE,,
1697,432,0.87862,CRADD,0.0013152,0.12006,KNOWN,TRUE,FALSE,FALSE,,
1698,165,0.87888,BACE1,2.25E-06,0.12112,KNOWN,FALSE,TRUE,FALSE,,
1699,1422,0.88018,NEK7,1.08E-05,0.11981,NEW,TRUE,FALSE,FALSE,,
1700,1975,0.8808,SERTAD2,0.0012548,0.11794,NEW,TRUE,FALSE,FALSE,,
1701,581,0.88152,DUSP4,0.00025508,0.11822,NEW,FALSE,TRUE,FALSE,,
1702,2340,0.88156,UBE2N,0.0012342,0.1172,KNOWN,FALSE,TRUE,FALSE,,
1703,2058,0.8829,SNCA,0.0011986,0.11591,KNOWN,FALSE,TRUE,FALSE,,
1704,959,0.88317,HLX,5.00E-05,0.11678,NEW,TRUE,FALSE,FALSE,,
1705,1142,0.88783,KLF9,0.0010725,0.1111,NEW,TRUE,FALSE,FALSE,,
1706,1813,0.88814,RALGDS,3.06E-09,0.11186,KNOWN,TRUE,TRUE,TRUE,,
1707,184,0.88857,BCL2L11,0.0010542,0.11037,KNOWN,FALSE,TRUE,FALSE,,
1708,1383,0.88897,MYCN,0.00021526,0.11081,KNOWN,TRUE,TRUE,TRUE,,
1709,849,0.88941,GNA11,4.33E-05,0.11055,NEW,FALSE,TRUE,FALSE,,
1710,285,0.89057,CCND1,0.00020729,0.10922,KNOWN,TRUE,TRUE,TRUE,,
1711,979,0.89103,HPCAL1,0.00099541,0.10798,NEW,TRUE,FALSE,FALSE,,
1712,240,0.89133,CALR,8.37E-06,0.10866,KNOWN,FALSE,TRUE,FALSE,,
1713,855,0.89194,GNAI2,4.07E-05,0.10802,KNOWN,TRUE,TRUE,TRUE,,
1714,2136,0.89245,SUB1,0.00096238,0.10659,NEW,TRUE,FALSE,FALSE,,
1715,1362,0.89539,MSH2,5.20E-10,0.10461,KNOWN,TRUE,TRUE,TRUE,,
1716,1233,0.89669,MAP2K1,7.34E-06,0.1033,KNOWN,FALSE,TRUE,FALSE,,
1717,48,0.89827,AHNAK,2.75E-16,0.10173,NEW,TRUE,FALSE,FALSE,,
1718,821,0.89887,GATA3,3.43E-05,0.1011,KNOWN,TRUE,TRUE,TRUE,,
1719,2194,0.89931,TFEB,6.86E-06,0.10069,NEW,TRUE,FALSE,FALSE,,
1720,640,0.89997,ELMO1,4.63E-10,0.10003,KNOWN,TRUE,TRUE,TRUE,,
1721,1170,0.90044,LAPTM5,0.00016218,0.0994,NEW,TRUE,FALSE,FALSE,,
1722,1426,0.90175,NF1,2.40E-25,0.09825,KNOWN,TRUE,FALSE,FALSE,,
1723,1672,0.90229,POU2F1,1.06E-08,0.097706,KNOWN,TRUE,FALSE,FALSE,,
1724,2440,0.90244,ZFYVE9,1.78E-11,0.097557,KNOWN,FALSE,TRUE,FALSE,,
1725,1568,0.9041,PDGFRB,1.70E-11,0.095903,KNOWN,TRUE,TRUE,TRUE,,
1726,2483,0.90568,ZNF367,0.00014104,0.094182,NEW,TRUE,FALSE,FALSE,,
1727,938,0.90584,HIVEP3,2.72E-14,0.094164,KNOWN,TRUE,FALSE,FALSE,,
1728,2529,0.90588,ZNRF1,0.00068339,0.093435,NEW,TRUE,FALSE,FALSE,,
1729,2188,0.90655,TERF1,5.66E-06,0.093441,KNOWN,TRUE,TRUE,TRUE,,
1730,745,0.90887,FGF14,0.00012905,0.091,NEW,FALSE,TRUE,FALSE,,
1731,1901,0.90915,RPL10,0.00062447,0.09023,NEW,FALSE,TRUE,FALSE,,
1732,336,0.90925,CDC37,5.24E-06,0.09074,KNOWN,FALSE,TRUE,FALSE,,
1733,1664,0.90958,PMP22,0.00061688,0.089803,NEW,FALSE,TRUE,FALSE,,
1734,1817,0.90995,RAP1B,0.00012515,0.089923,NEW,FALSE,TRUE,FALSE,,
1735,1023,0.91029,IGFBP3,0.00060458,0.089105,KNOWN,TRUE,TRUE,TRUE,,
1736,854,0.91125,GNAI1,2.45E-05,0.088723,KNOWN,TRUE,TRUE,TRUE,,
1737,2092,0.91231,SPIB,0.0001169,0.087573,NEW,TRUE,FALSE,FALSE,,
1738,1484,0.9126,NR4A3,9.63E-07,0.087399,NEW,FALSE,TRUE,FALSE,,
1739,2234,0.91273,TMEM204,0.0005635,0.086705,NEW,TRUE,FALSE,FALSE,,
1740,1238,0.91334,MAP2K6,9.42E-07,0.086656,NEW,FALSE,TRUE,FALSE,,
1741,939,0.91459,HK1,1.52E-09,0.085407,NEW,TRUE,FALSE,FALSE,,
1742,359,0.9149,CDK5R1,0.00052844,0.084567,KNOWN,FALSE,TRUE,FALSE,,
1743,535,0.91507,DIAPH1,2.51E-12,0.084926,NEW,TRUE,TRUE,TRUE,,
1744,223,0.91582,BTG3,0.00010526,0.084073,NEW,TRUE,FALSE,FALSE,,
1745,460,0.91728,CSNK2B,0.00010065,0.082619,KNOWN,TRUE,TRUE,TRUE,,
1746,722,0.91878,FBLN1,6.61E-09,0.081222,NEW,TRUE,FALSE,FALSE,,
1747,317,0.91924,CD47,1.92E-05,0.080738,KNOWN,FALSE,TRUE,FALSE,,
1748,1906,0.91944,RPS27A,0.00045978,0.080103,NEW,FALSE,TRUE,FALSE,,
1749,1674,0.91964,POU4F3,0.0004569,0.079907,NEW,FALSE,TRUE,FALSE,,
1750,1908,0.92,RPS3,9.24E-05,0.079904,KNOWN,TRUE,FALSE,FALSE,,
1751,1829,0.92073,RASGEF1B,1.52E-07,0.079272,NEW,TRUE,FALSE,FALSE,,
1752,239,0.92086,CALM2,0.00043946,0.078701,KNOWN,FALSE,TRUE,FALSE,,
1753,1904,0.92111,RPS19,0.00043598,0.078457,KNOWN,TRUE,FALSE,FALSE,,
1754,2192,0.92204,TFAP2C,1.75E-05,0.07794,NEW,TRUE,FALSE,FALSE,,
1755,2336,0.92267,UBE2F,8.47E-05,0.07725,NEW,TRUE,FALSE,FALSE,,
1756,2416,0.92418,XYLT1,5.54E-09,0.075821,NEW,TRUE,FALSE,FALSE,,
1757,1175,0.92466,LCP2,2.70E-08,0.075337,KNOWN,TRUE,TRUE,TRUE,,
1758,211,0.92762,BNC2,2.43E-08,0.072382,NEW,TRUE,FALSE,FALSE,,
1759,54,0.92909,AKAP13,1.51E-21,0.070907,NEW,TRUE,FALSE,FALSE,,
1760,2348,0.92929,UNC5D,9.39E-10,0.070706,NEW,TRUE,FALSE,FALSE,,
1761,11,0.9301,ABLIM1,1.85E-10,0.069898,NEW,TRUE,FALSE,FALSE,,
1762,17,0.93017,ACTA2,1.32E-05,0.069821,NEW,TRUE,FALSE,FALSE,,
