"","source","target","source_genesymbol","target_genesymbol","is_directed","is_stimulation","is_inhibition","consensus_direction","consensus_stimulation","consensus_inhibition","dip_url","sources","references","curation_effort","dorothea_level","n_references","n_resources"
"5846","Q12778","A1A4S6","FOXO1","ARHGAP10",1,0,0,0,0,0,NA,"ARACNe-GTEx_DoRothEA;HOCOMOCO_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"5847","Q12778","O43521","FOXO1","BCL2L11",1,0,0,0,0,0,NA,"IntAct_DoRothEA","",0,"A",0,0
"5848","Q12778","Q03135","FOXO1","CAV1",1,0,0,0,0,0,NA,"TFe_DoRothEA","",0,"A",0,0
"5849","Q12778","P14635","FOXO1","CCNB1",1,0,1,1,0,1,NA,"TFactS_DoRothEA","",1,"A",0,0
"5850","Q12778","O95067","FOXO1","CCNB2",1,0,1,1,0,1,NA,"TFactS_DoRothEA","",1,"A",0,0
"5851","Q12778","P24385","FOXO1","CCND1",1,0,1,1,0,1,NA,"TFactS_DoRothEA","",1,"A",0,0
"5852","Q12778","P30279","FOXO1","CCND2",1,0,1,1,0,1,NA,"TFactS_DoRothEA","",1,"A",0,0
"5853","Q12778","Q16589","FOXO1","CCNG2",1,1,0,1,1,0,NA,"TFactS_DoRothEA","",0,"A",0,0
"5854","Q12778","P38936","FOXO1","CDKN1A",1,1,0,1,1,0,NA,"TFactS_DoRothEA","",1,"A",0,0
"5855","Q12778","P46527","FOXO1","CDKN1B",1,1,0,1,1,0,NA,"TFactS_DoRothEA;TFe_DoRothEA;TRRUST_DoRothEA","",0,"A",0,0
"5856","Q12778","P49918","FOXO1","CDKN1C",1,1,0,1,1,0,NA,"ARACNe-GTEx_DoRothEA;TFactS_DoRothEA","",1,"A",0,0
"5857","Q12778","P42772","FOXO1","CDKN2B",1,1,0,1,1,0,NA,"TFactS_DoRothEA;TFe_DoRothEA","",1,"A",0,0
"5858","Q12778","P55273","FOXO1","CDKN2D",1,1,0,1,1,0,NA,"TFactS_DoRothEA;TFe_DoRothEA","",1,"A",0,0
"5859","Q12778","Q9UFF9","FOXO1","CNOT8",1,1,0,1,1,0,NA,"ARACNe-GTEx_DoRothEA;TFactS_DoRothEA","",1,"A",0,0
"5860","Q12778","P21554","FOXO1","CNR1",1,0,1,1,0,1,NA,"ARACNe-GTEx_DoRothEA;TFactS_DoRothEA","",1,"A",0,0
"5861","Q12778","Q9Y4D1","FOXO1","DAAM1",1,1,0,1,1,0,NA,"ReMap_DoRothEA;TFactS_DoRothEA","",1,"A",0,0
"5862","Q12778","P53355","FOXO1","DAPK1",1,1,0,1,1,0,NA,"JASPAR_DoRothEA;TFactS_DoRothEA","",1,"A",0,0
"5863","Q12778","Q13115","FOXO1","DUSP4",1,0,1,1,0,1,NA,"HOCOMOCO_DoRothEA;TFactS_DoRothEA","",1,"A",0,0
"5864","Q12778","Q13541","FOXO1","EIF4EBP1",1,0,0,0,0,0,NA,"TFe_DoRothEA","",0,"A",0,0
"5865","O43524","Q12778","FOXO3","FOXO1",1,1,0,1,1,0,NA,"ARACNe-GTEx_DoRothEA;JASPAR_DoRothEA;TFactS_DoRothEA","",1,"A;C",0,0
"5866","Q12778","O43524","FOXO1","FOXO3",1,0,0,0,0,0,NA,"ARACNe-GTEx_DoRothEA;ReMap_DoRothEA","",0,"A;C",0,0
"5867","Q12778","P06241","FOXO1","FYN",1,0,0,0,0,0,NA,"ARACNe-GTEx_DoRothEA;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"5868","Q12778","P35575","FOXO1","G6PC",1,0,0,0,0,0,NA,"TFe_DoRothEA","",0,"A",0,0
"5869","Q12778","P08833","FOXO1","IGFBP1",1,1,0,1,1,0,NA,"DoRothEA;HTRIdb;HTRIdb_DoRothEA;TFactS_DoRothEA;TFe_DoRothEA;TRRUST_DoRothEA","HTRIdb:10385407",1,"A",1,2
"5870","Q12778","P01584","FOXO1","IL1B",1,0,0,0,0,0,NA,"TFe_DoRothEA","",0,"A",0,0
"5871","Q12778","Q9Y5W3","FOXO1","KLF2",1,1,0,1,1,0,NA,"IntAct_DoRothEA;TFactS_DoRothEA;TFe_DoRothEA;TRRUST_DoRothEA","",0,"A",0,0
"5872","Q12778","P33992","FOXO1","MCM5",1,0,1,1,0,1,NA,"JASPAR_DoRothEA;TFactS_DoRothEA","",1,"A",0,0
"5873","Q12778","P29474","FOXO1","NOS3",1,0,0,0,0,0,NA,"TFe_DoRothEA","",0,"A",0,0
"5874","Q12778","Q96SU4","FOXO1","OSBPL9",1,0,0,0,0,0,NA,"ARACNe-GTEx_DoRothEA;JASPAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"5875","Q12778","P35558","FOXO1","PCK1",1,0,0,0,0,0,NA,"TFe_DoRothEA","",0,"A",0,0
"5876","Q12778","Q16822","FOXO1","PCK2",1,0,0,0,0,0,NA,"DoRothEA;HTRIdb;HTRIdb_DoRothEA;TFe_DoRothEA","DoRothEA:10385407;HTRIdb:10385407",2,"A",1,2
"5877","Q12778","Q16654","FOXO1","PDK4",1,1,0,1,1,0,NA,"ARACNe-GTEx_DoRothEA;TFactS_DoRothEA","",0,"A",0,0
"5878","Q12778","P48426","FOXO1","PIP4K2A",1,0,0,0,0,0,NA,"ARACNe-GTEx_DoRothEA;HOCOMOCO_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"5879","Q12778","P37231","FOXO1","PPARG",1,0,0,0,0,0,NA,"TFe_DoRothEA","",0,"A",0,0
"5880","Q12778","P01236","FOXO1","PRL",1,1,0,1,1,0,NA,"DoRothEA;HTRIdb;HTRIdb_DoRothEA;TFactS_DoRothEA;TFe_DoRothEA;TRRUST_DoRothEA","HTRIdb:19727442",1,"A",1,2
"5881","Q12778","P15918","FOXO1","RAG1",1,0,0,0,0,0,NA,"TRRUST_DoRothEA","",1,"A",0,0
"5882","Q12778","P51812","FOXO1","RPS6KA3",1,1,0,1,1,0,NA,"HOCOMOCO_DoRothEA;TFactS_DoRothEA","",1,"A",0,0
"5883","Q12778","P22307","FOXO1","SCP2",1,0,0,0,0,0,NA,"TFe_DoRothEA","",0,"A",0,0
"5884","Q12778","P14151","FOXO1","SELL",1,0,0,0,0,0,NA,"TFe_DoRothEA","",0,"A",0,0
"5885","Q12778","P49908","FOXO1","SELENOP",1,0,0,0,0,0,NA,"TFe_DoRothEA","",0,"A",0,0
"5886","Q12778","P35625","FOXO1","TIMP3",1,0,1,1,0,1,NA,"ARACNe-GTEx_DoRothEA;TFactS_DoRothEA","",1,"A",0,0
"5887","Q12778","Q9BQJ4","FOXO1","TMEM47",1,1,0,1,1,0,NA,"HOCOMOCO_DoRothEA;TFactS_DoRothEA","",1,"A",0,0
"5888","Q12778","P50591","FOXO1","TNFSF10",1,1,0,1,1,0,NA,"TFactS_DoRothEA;TFe_DoRothEA;TRRUST_DoRothEA","",0,"A",0,0
"5889","Q12778","Q969Q1","FOXO1","TRIM63",1,0,0,0,0,0,NA,"TFe_DoRothEA","",0,"A",0,0
"5890","Q12778","Q9H3M7","FOXO1","TXNIP",1,0,1,1,0,1,NA,"ARACNe-GTEx_DoRothEA;TFactS_DoRothEA;TRRUST_DoRothEA","",0,"A",0,0
"5891","O43524","P08183","FOXO3","ABCB1",1,0,0,0,0,0,NA,"JASPAR_DoRothEA;TFe_DoRothEA","",0,"A",0,0
"5892","O43524","O43521","FOXO3","BCL2L11",1,1,0,1,1,0,NA,"ARACNe-GTEx_DoRothEA;DoRothEA;IntAct_DoRothEA;PAZAR;TFactS_DoRothEA;TRRUST_DoRothEA","PAZAR:15688014",1,"A",1,2
"5893","O43524","O60238","FOXO3","BNIP3L",1,1,0,1,1,0,NA,"ARACNe-GTEx_DoRothEA;TFactS_DoRothEA;TFe_DoRothEA","",1,"A",0,0
"5894","O43524","P04040","FOXO3","CAT",1,0,0,0,0,0,NA,"TFe_DoRothEA","",0,"A",0,0
"5895","O43524","Q13191","FOXO3","CBLB",1,1,0,1,1,0,NA,"ARACNe-GTEx_DoRothEA;TFactS_DoRothEA","",1,"A",0,0
"5896","O43524","P24385","FOXO3","CCND1",1,0,1,1,0,1,NA,"TFactS_DoRothEA","",1,"A",0,0
"5897","O43524","P30279","FOXO3","CCND2",1,0,1,1,0,1,NA,"TFactS_DoRothEA;TRRUST_DoRothEA","",0,"A",0,0
"5898","O43524","Q16589","FOXO3","CCNG2",1,1,0,1,1,0,NA,"ARACNe-GTEx_DoRothEA;DoRothEA;HTRIdb;HTRIdb_DoRothEA;IntAct_DoRothEA;TFactS_DoRothEA","HTRIdb:18226221",1,"A",1,2
"5899","O43524","P38936","FOXO3","CDKN1A",1,0,0,0,0,0,NA,"IntAct_DoRothEA;TFe_DoRothEA","",0,"A",0,0
"5900","O43524","P42772","FOXO3","CDKN2B",1,1,0,1,1,0,NA,"TFactS_DoRothEA;TFe_DoRothEA;TRRUST_DoRothEA","",0,"A",0,0
"5901","O43524","P55273","FOXO3","CDKN2D",1,1,0,1,1,0,NA,"TFactS_DoRothEA;TFe_DoRothEA","",1,"A",0,0
"5902","O43524","Q99967","FOXO3","CITED2",1,1,0,1,1,0,NA,"ARACNe-GTEx_DoRothEA;TFactS_DoRothEA","",0,"A",0,0
"5903","O43524","Q16690","FOXO3","DUSP5",1,0,0,0,0,0,NA,"TFe_DoRothEA","",0,"A",0,0
"5904","O43524","Q16828","FOXO3","DUSP6",1,0,0,0,0,0,NA,"TFe_DoRothEA","",0,"A",0,0
"5905","O43524","P48023","FOXO3","FASLG",1,1,0,1,1,0,NA,"IntAct_DoRothEA;TFe_DoRothEA;TRRUST_DoRothEA","",0,"A",0,0
"5906","O43524","Q969P5","FOXO3","FBXO32",1,0,0,0,0,0,NA,"ARACNe-GTEx_DoRothEA;DoRothEA;HTRIdb;HTRIdb_DoRothEA","DoRothEA:18226221;HTRIdb:18226221",2,"A",1,2
"5907","O43524","P35575","FOXO3","G6PC",1,0,0,0,0,0,NA,"TFe_DoRothEA","",0,"A",0,0
"5908","O43524","P24522","FOXO3","GADD45A",1,1,0,1,1,0,NA,"TFactS_DoRothEA","",0,"A",0,0
"5909","O43524","P07902","FOXO3","GALT",1,1,0,1,1,0,NA,"TRRUST_DoRothEA","",1,"A",0,0
"5910","O43524","O60381","FOXO3","HBP1",1,1,0,1,1,0,NA,"ARACNe-GTEx_DoRothEA;TFactS_DoRothEA","",1,"A;C",0,0
"5911","O60381","O43524","HBP1","FOXO3",1,0,0,0,0,0,NA,"ARACNe-GTEx_DoRothEA;ReMap_DoRothEA","",0,"A;C",0,0
"5912","O43524","P41134","FOXO3","ID1",1,0,0,0,0,0,NA,"DoRothEA;PAZAR;TFe_DoRothEA","PAZAR:17132628",1,"A",1,2
"5913","O43524","P23458","FOXO3","JAK1",1,1,0,1,1,0,NA,"ARACNe-GTEx_DoRothEA;TFactS_DoRothEA","",1,"A",0,0
"5914","O43474","O43524","KLF4","FOXO3",1,0,0,0,0,0,NA,"ReMap_DoRothEA","",0,"A;D",0,0
"5915","O43524","O43474","FOXO3","KLF4",1,0,0,0,0,0,NA,"TFe_DoRothEA","",0,"A;D",0,0
"5916","O43524","P29474","FOXO3","NOS3",1,0,0,0,0,0,NA,"TFe_DoRothEA","",0,"A",0,0
"5917","O43524","P42336","FOXO3","PIK3CA",1,0,0,0,0,0,NA,"ARACNe-GTEx_DoRothEA;TFe_DoRothEA;TRRUST_DoRothEA","",1,"A",0,0
"5918","O43524","Q9BXM7","FOXO3","PINK1",1,1,0,1,1,0,NA,"TFactS_DoRothEA;TFe_DoRothEA","",0,"A",0,0
"5919","O43524","P00749","FOXO3","PLAU",1,0,1,1,0,1,NA,"ARACNe-GTEx_DoRothEA;TFactS_DoRothEA","",1,"A",0,0
"5920","O43524","P30048","FOXO3","PRDX3",1,0,0,0,0,0,NA,"TFe_DoRothEA","",0,"A",0,0
"5921","O43524","Q08999","FOXO3","RBL2",1,1,0,1,1,0,NA,"JASPAR_DoRothEA;SIGNOR;TFe_DoRothEA","SIGNOR:11884591",1,"A",1,1
"5922","O43524","Q96EB6","FOXO3","SIRT1",1,1,0,1,1,0,NA,"ARACNe-GTEx_DoRothEA;TRRUST_DoRothEA","",1,"A",0,0
"5923","O43524","P04179","FOXO3","SOD2",1,1,0,1,1,0,NA,"DoRothEA;IntAct_DoRothEA;PAZAR;TFactS_DoRothEA;TFe_DoRothEA","PAZAR:12239572",1,"A",1,2
"5924","O43524","Q15831","FOXO3","STK11",1,1,0,1,1,0,NA,"DoRothEA;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;ORegAnno;ORegAnno_DoRothEA","DoRothEA:22412893;ORegAnno:22412893",2,"A",1,2
"5925","O43524","P50591","FOXO3","TNFSF10",1,1,0,1,1,0,NA,"DoRothEA;IntAct_DoRothEA;PAZAR;TFactS_DoRothEA;TFe_DoRothEA;TRRUST_DoRothEA","PAZAR:12351634",1,"A",1,2
"5926","O43524","Q99576","FOXO3","TSC22D3",1,0,0,0,0,0,NA,"ARACNe-GTEx_DoRothEA;FANTOM4_DoRothEA","",1,"A;D",0,0
"5927","Q99576","O43524","TSC22D3","FOXO3",1,0,1,1,0,1,NA,"ARACNe-GTEx_DoRothEA;TRRUST_DoRothEA","",1,"A;D",0,0
"5928","O43524","Q9H3M7","FOXO3","TXNIP",1,1,0,1,1,0,NA,"ARACNe-GTEx_DoRothEA;DoRothEA;HOCOMOCO_DoRothEA;HTRIdb;HTRIdb_DoRothEA;TRRUST_DoRothEA","HTRIdb:18226221",1,"A",1,2
"5929","P98177","O43521","FOXO4","BCL2L11",1,0,0,0,0,0,NA,"DoRothEA;PAZAR;TFe_DoRothEA","PAZAR:15824087",1,"A",1,2
"5930","P98177","P41182","FOXO4","BCL6",1,1,0,1,1,0,NA,"DoRothEA;PAZAR;TFe_DoRothEA;TRRUST_DoRothEA","DoRothEA:11777915;PAZAR:11777915",2,"A",1,2
"5931","P98177","P38936","FOXO4","CDKN1A",1,0,0,0,0,0,NA,"TFe_DoRothEA","",0,"A",0,0
"5932","P98177","P46527","FOXO4","CDKN1B",1,0,0,0,0,0,NA,"TFe_DoRothEA","",0,"A",0,0
"5933","P98177","P35575","FOXO4","G6PC",1,0,0,0,0,0,NA,"TFe_DoRothEA","",0,"A",0,0
"5934","P98177","P24522","FOXO4","GADD45A",1,0,0,0,0,0,NA,"TFe_DoRothEA","",0,"A",0,0
"5935","P98177","P08833","FOXO4","IGFBP1",1,0,0,0,0,0,NA,"DoRothEA;PAZAR;TFe_DoRothEA","PAZAR:10217147",1,"A",1,2
"5936","P98177","Q16822","FOXO4","PCK2",1,0,0,0,0,0,NA,"TFe_DoRothEA","",0,"A",0,0
"5937","P98177","Q9UBK2","FOXO4","PPARGC1A",1,1,0,1,1,0,NA,"HOCOMOCO_DoRothEA;TFactS_DoRothEA","",1,"A",0,0
"5938","P98177","Q08999","FOXO4","RBL2",1,1,0,1,1,0,NA,"DoRothEA;PAZAR;SIGNOR;TFactS_DoRothEA;TFe_DoRothEA","DoRothEA:11884591;PAZAR:11884591;SIGNOR:11884591",3,"A",1,3
"5939","P98177","P22307","FOXO4","SCP2",1,0,0,0,0,0,NA,"HOCOMOCO_DoRothEA;TFe_DoRothEA","",0,"A",0,0
"5940","P98177","P04179","FOXO4","SOD2",1,1,0,1,1,0,NA,"TFe_DoRothEA;TRRUST_DoRothEA","",1,"A",0,0
"5941","P98177","O43597","FOXO4","SPRY2",1,0,0,0,0,0,NA,"TFe_DoRothEA","",0,"A",0,0
"5942","P98177","P50591","FOXO4","TNFSF10",1,1,0,1,1,0,NA,"TRRUST_DoRothEA","",1,"A",0,0
"5943","Q9H334","O95573","FOXP1","ACSL3",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"5944","Q9H334","P61158","FOXP1","ACTR3",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"5945","Q9H334","P51825","FOXP1","AFF1",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"5946","Q9H334","P51826","FOXP1","AFF3",1,0,0,0,0,0,NA,"ARACNe-GTEx_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"5947","Q9H334","Q9UPQ3","FOXP1","AGAP1",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"5948","Q9H334","Q9UMX9","FOXP1","SLC45A2",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"5949","Q9H334","Q01432","FOXP1","AMPD3",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"5950","Q9H334","Q15389","FOXP1","ANGPT1",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"5951","Q9H334","O15084","FOXP1","ANKRD28",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"5952","Q9H334","O00203","FOXP1","AP3B1",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"5953","Q9H334","A7KAX9","FOXP1","ARHGAP32",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"5954","Q9H334","Q14865","FOXP1","ARID5B",1,0,0,0,0,0,NA,"ARACNe-GTEx_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"5955","Q9H334","Q8WXX7","FOXP1","AUTS2",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"5956","Q9H334","O14977","FOXP1","AZIN1",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"5957","Q9H334","Q96PG8","FOXP1","BBC3",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"5958","Q9H334","Q9H6U6","FOXP1","BCAS3",1,0,0,0,0,0,NA,"HOCOMOCO_DoRothEA;JASPAR_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"5959","Q9H334","Q9NR09","FOXP1","BIRC6",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"5960","Q9H334","Q6ZN30","FOXP1","BNC2",1,0,0,0,0,0,NA,"JASPAR_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"5961","Q9H334","Q9Y376","FOXP1","CAB39",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"5962","Q9H334","Q8IZS8","FOXP1","CACNA2D3",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"5963","Q9H334","Q9BY67","FOXP1","CADM1",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"5964","Q9H334","Q13557","FOXP1","CAMK2D",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"5965","Q9H334","Q86V15","FOXP1","CASZ1",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"5966","Q9H334","Q00534","FOXP1","CDK6",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"5967","Q9H334","P38936","FOXP1","CDKN1A",1,0,0,0,0,0,NA,"JASPAR_DoRothEA;TFe_DoRothEA","",0,"A",0,0
"5968","Q9H334","Q8N8E3","FOXP1","CEP112",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"5969","Q9H334","O14647","FOXP1","CHD2",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"5970","Q9H334","Q3L8U1","FOXP1","CHD9",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"5971","Q9H334","P15882","FOXP1","CHN1",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"5972","Q9H334","P52757","FOXP1","CHN2",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"5973","Q9H334","O75122","FOXP1","CLASP2",1,0,0,0,0,0,NA,"HOCOMOCO_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"5974","Q9H334","Q02930","FOXP1","CREB5",1,0,0,0,0,0,NA,"HOCOMOCO_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"5975","Q9H334","P07333","FOXP1","CSF1R",1,0,0,0,0,0,NA,"DoRothEA;PAZAR;TFe_DoRothEA","PAZAR:15286807",1,"A",1,2
"5976","Q9H334","Q13618","FOXP1","CUL3",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"5977","Q9H334","Q9P265","FOXP1","DIP2B",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"5978","Q9H334","O14490","FOXP1","DLGAP1",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"5979","Q9H334","Q8N1I0","FOXP1","DOCK4",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"5980","Q9H334","Q03001","FOXP1","DST",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"5981","Q9H334","P52803","FOXP1","EFNA5",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"5982","Q9H334","Q9H6Z9","FOXP1","EGLN3",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"5983","Q9H334","O15372","FOXP1","EIF3H",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"5984","Q9H334","O43432","FOXP1","EIF4G3",1,0,0,0,0,0,NA,"HOCOMOCO_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"5985","Q9H334","Q15723","FOXP1","ELF2",1,0,0,0,0,0,NA,"ARACNe-GTEx_DoRothEA;JASPAR_DoRothEA;PAZAR_DoRothEA","",0,"B",0,0
"5986","Q9H334","O43491","FOXP1","EPB41L2",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"5987","Q9H334","P07814","FOXP1","EPRS",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"5988","Q9H334","O15083","FOXP1","ERC2",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"5989","Q9H334","O94988","FOXP1","FAM13A",1,0,0,0,0,0,NA,"HOCOMOCO_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"5990","Q9H334","Q14517","FOXP1","FAT1",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"5991","Q9H334","O94868","FOXP1","FCHSD2",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"5992","Q9H334","Q53EP0","FOXP1","FNDC3B",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"5993","Q9H334","Q5VW36","FOXP1","FOCAD",1,0,0,0,0,0,NA,"HOCOMOCO_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"5994","Q9H334","O00409","FOXP1","FOXN3",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"5995","P23771","Q9H334","GATA3","FOXP1",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B;D",0,0
"5996","Q9H334","P23771","FOXP1","GATA3",1,0,0,0,0,0,NA,"PAZAR_DoRothEA","",0,"B;D",0,0
"5997","Q9H334","Q04446","FOXP1","GBE1",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"5998","Q9H334","Q8NEA6","FOXP1","GLIS3",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"5999","Q9H334","Q9HC44","FOXP1","GPBP1L1",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"6000","Q9H334","Q14687","FOXP1","GSE1",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"6001","Q9H334","Q4AE62","FOXP1","GTDC1",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"6002","Q9H334","Q9ULT8","FOXP1","HECTD1",1,0,0,0,0,0,NA,"JASPAR_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"6003","Q9H334","P31629","FOXP1","HIVEP2",1,0,0,0,0,0,NA,"ARACNe-GTEx_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"6004","Q9H334","P08069","FOXP1","IGF1R",1,0,0,0,0,0,NA,"ARACNe-GTEx_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"6005","Q9H334","P60568","FOXP1","IL2",1,0,0,0,0,0,NA,"DoRothEA;JASPAR_DoRothEA;PAZAR;TFe_DoRothEA","PAZAR:12692134",1,"A",1,2
"6006","Q9H334","P13612","FOXP1","ITGA4",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"6007","Q9H334","Q14643","FOXP1","ITPR1",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"6008","Q9H334","Q9NQC1","FOXP1","JADE2",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"6009","Q9H334","Q9H3R0","FOXP1","KDM4C",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"6010","Q9H334","Q5T5P2","FOXP1","KIAA1217",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"6011","Q9H334","P07288","FOXP1","KLK3",1,0,1,1,0,1,NA,"TFe_DoRothEA;TRRUST_DoRothEA","",1,"A",0,0
"6012","Q9H334","P11047","FOXP1","LAMC1",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"6013","Q9H334","Q9UPQ0","FOXP1","LIMCH1",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"6014","Q9H334","P48059","FOXP1","LIMS1",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"6015","Q9H334","Q8TBB1","FOXP1","LNX1",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"6016","Q9H334","Q96JA1","FOXP1","LRIG1",1,0,0,0,0,0,NA,"ARACNe-GTEx_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
